Date,Close,pe,dividend yield,return,payout,future_crash
16-Mar-11,4386.4,19.08,1.17,-0.0156848,22.32,0
17-Mar-11,4346.9,18.91,1.18,-0.0008972,22.31,0
18-Mar-11,4298.4,18.7,1.19,-0.005281,22.25,0
21-Mar-11,4289.3,18.66,1.2,-0.0147577,22.39,0
22-Mar-11,4326.5,18.82,1.19,-0.0345545,22.4,0
23-Mar-11,4373.3,19.02,1.18,-0.0403128,22.44,0
24-Mar-11,4406.6,19.16,1.17,-0.0307947,22.42,0
25-Mar-11,4493.3,19.59,1.14,-0.0729976,22.33,0
28-Mar-11,4518.3,19.7,1.13,-0.0699599,22.26,0
29-Mar-11,4549.0,19.84,1.13,-0.0918444,22.42,0
30-Mar-11,4598.4,20.05,1.11,-0.093489,22.26,0
31-Mar-11,4626.4,20.17,1.11,-0.1074918,22.39,0
01-Apr-11,4640.0,20.23,1.1,-0.1111207,22.25,0
04-Apr-11,4707.2,20.53,1.09,-0.1031186,22.38,0
05-Apr-11,4722.8,20.59,1.08,-0.1007665,22.24,0
06-Apr-11,4718.6,20.57,1.09,-0.0922943,22.42,0
07-Apr-11,4727.3,20.61,1.08,-0.098386,22.26,0
08-Apr-11,4684.5,20.43,1.09,-0.1047284,22.27,0
11-Apr-11,4643.1,20.43,1.09,-0.0961427,22.27,0
13-Apr-11,4730.5,20.81,1.07,-0.1164993,22.27,0
15-Apr-11,4679.8,20.54,1.08,-0.099,22.18,0
18-Apr-11,4609.0,20.26,1.1,-0.0953569,22.29,0
19-Apr-11,4617.7,20.26,1.1,-0.0933365,22.29,0
20-Apr-11,4694.7,20.58,1.08,-0.0985366,22.23,0
21-Apr-11,4711.5,20.63,1.08,-0.0996498,22.28,0
25-Apr-11,4708.3,20.49,1.08,-0.0952361,22.13,0
26-Apr-11,4704.8,20.46,1.08,-0.1017046,22.1,0
27-Apr-11,4688.0,20.34,1.08,-0.1137372,21.97,0
28-Apr-11,4650.4,20.16,1.09,-0.1045932,21.97,0
29-Apr-11,4615.3,19.93,1.1,-0.1016185,21.92,0
02-May-11,4573.6,19.73,1.11,-0.0963136,21.9,0
03-May-11,4472.0,19.25,1.13,-0.0762299,21.75,0
04-May-11,4448.6,19.14,1.14,-0.0677741,21.82,0
05-May-11,4390.6,18.91,1.22,-0.0483533,23.07,0
06-May-11,4460.4,19.18,1.21,-0.0648148,23.21,0
09-May-11,4464.0,19.2,1.2,-0.0751344,23.04,0
10-May-11,4458.2,19.16,1.21,-0.0913822,23.18,0
11-May-11,4480.7,19.26,1.2,-0.0905662,23.11,0
12-May-11,4424.6,19.01,1.22,-0.0976585,23.19,0
13-May-11,4470.3,19.1,1.2,-0.1133257,22.92,0
16-May-11,4436.1,18.95,1.21,-0.1074142,22.93,0
17-May-11,4395.9,18.7,1.22,-0.1063946,22.81,0
18-May-11,4375.2,18.63,1.23,-0.1070351,22.91,0
19-May-11,4372.0,18.61,1.23,-0.1004346,22.89,0
20-May-11,4411.9,18.72,1.22,-0.1225096,22.84,0
23-May-11,4338.2,18.38,1.24,-0.1058273,22.79,0
24-May-11,4347.2,18.39,1.24,-0.1054012,22.8,0
25-May-11,4317.9,18.25,1.24,-0.0957641,22.63,0
26-May-11,4354.9,18.38,1.23,-0.1113918,22.61,0
27-May-11,4409.8,18.66,1.22,-0.1272167,22.77,0
30-May-11,4421.6,18.71,1.22,-0.1168808,22.83,0
31-May-11,4492.9,18.93,1.2,-0.1296045,22.72,0
01-Jun-11,4517.8,19.04,1.2,-0.1232458,22.85,0
02-Jun-11,4482.5,18.89,1.2,-0.116319,22.67,0
03-Jun-11,4457.9,18.8,1.21,-0.1198098,22.75,0
06-Jun-11,4465.5,18.77,1.21,-0.1237263,22.71,0
07-Jun-11,4489.9,18.87,1.2,-0.1420967,22.64,0
08-Jun-11,4473.2,18.8,1.25,-0.1391398,23.5,0
09-Jun-11,4468.3,18.78,1.25,-0.1355773,23.48,0
10-Jun-11,4442.8,18.68,1.26,-0.1088953,23.54,0
13-Jun-11,4444.3,18.68,1.26,-0.1007583,23.54,0
14-Jun-11,4460.5,18.75,1.25,-0.1007959,23.44,0
15-Jun-11,4423.0,18.59,1.26,-0.0960886,23.42,0
16-Jun-11,4384.6,18.43,1.27,-0.078388,23.41,0
17-Jun-11,4357.7,18.32,1.28,-0.0720564,23.45,0
20-Jun-11,4263.2,17.92,1.31,-0.0635673,23.48,0
21-Jun-11,4268.3,17.96,1.31,-0.0517536,23.53,0
22-Jun-11,4258.5,17.91,1.31,-0.0627451,23.46,0
23-Jun-11,4281.1,18.0,1.31,-0.0618299,23.58,0
24-Jun-11,4392.2,18.47,1.28,-0.0806885,23.64,0
27-Jun-11,4439.3,18.68,1.27,-0.0822427,23.72,0
28-Jun-11,4454.3,18.75,1.27,-0.0876905,23.81,0
29-Jun-11,4492.3,18.91,1.26,-0.0996372,23.83,0
30-Jun-11,4522.9,19.04,1.25,-0.1038493,23.8,0
01-Jul-11,4522.0,19.03,1.25,-0.1,23.79,0
04-Jul-11,4549.1,19.15,1.25,-0.1042184,23.94,0
05-Jul-11,4537.1,19.1,1.25,-0.0807785,23.88,0
06-Jul-11,4535.3,19.09,1.25,-0.0781426,23.86,0
07-Jul-11,4607.8,19.39,1.23,-0.0892183,23.85,0
08-Jul-11,4554.8,19.17,1.24,-0.0750417,23.77,0
11-Jul-11,4523.0,19.02,1.25,-0.0632545,23.78,0
12-Jul-11,4459.3,18.72,1.27,-0.0527437,23.77,0
13-Jul-11,4508.4,18.92,1.26,-0.0719324,23.84,0
14-Jul-11,4525.5,18.99,1.25,-0.064015,23.74,0
15-Jul-11,4514.6,18.93,1.25,-0.0673371,23.66,0
18-Jul-11,4509.7,18.91,1.26,-0.0765239,23.83,0
19-Jul-11,4538.7,19.02,1.25,-0.0841651,23.78,0
20-Jul-11,4498.1,18.83,1.26,-0.0807897,23.73,0
21-Jul-11,4475.7,18.73,1.27,-0.0788033,23.79,0
22-Jul-11,4544.3,18.99,1.25,-0.0890346,23.74,0
25-Jul-11,4577.7,19.11,1.24,-0.0918365,23.7,0
26-Jul-11,4504.8,18.77,1.26,-0.0821568,23.65,0
27-Jul-11,4491.3,18.67,1.26,-0.0940262,23.52,0
28-Jul-11,4444.9,18.42,1.27,-0.0822516,23.39,0
29-Jul-11,4424.0,18.29,1.28,-0.081736,23.41,0
01-Aug-11,4440.8,18.25,1.27,-0.0984507,23.18,0
02-Aug-11,4392.9,18.06,1.29,-0.0830203,23.3,0
03-Aug-11,4359.3,17.92,1.15,-0.0585415,20.61,0
04-Aug-11,4311.5,17.74,1.16,-0.0429317,20.58,0
05-Aug-11,4220.5,17.36,1.19,-0.0186471,20.66,0
08-Aug-11,4150.5,17.07,1.21,-0.0027948,20.65,0
09-Aug-11,4107.7,16.89,1.22,0.00518538,20.61,0
10-Aug-11,4182.2,17.19,1.2,-0.0023433,20.63,0
11-Aug-11,4164.7,17.12,1.2,0.00994069,20.54,0
12-Aug-11,4121.3,16.94,1.21,0.01948414,20.5,0
16-Aug-11,4081.3,16.78,1.23,0.02665817,20.64,0
17-Aug-11,4081.3,16.83,1.23,0.02587411,20.7,0
18-Aug-11,3994.1,16.48,1.53,0.05485591,25.21,0
19-Aug-11,3925.8,16.2,1.56,0.07863365,25.27,0
22-Aug-11,3970.5,16.39,1.54,0.06349326,25.24,0
23-Aug-11,4010.7,16.55,1.53,0.05310794,25.32,0
24-Aug-11,3970.1,16.39,1.54,0.07249188,25.24,0
25-Aug-11,3929.5,16.22,1.56,0.08146075,25.3,0
26-Aug-11,3851.5,15.91,1.59,0.1029469,25.3,0
29-Aug-11,3977.3,16.46,1.54,0.06252986,25.35,0
30-Aug-11,4038.3,16.71,1.51,0.03877869,25.23,0
02-Sep-11,4070.9,16.89,1.5,0.02589108,25.34,0
05-Sep-11,4063.1,16.86,1.5,0.01981246,25.29,0
06-Sep-11,4093.2,16.98,1.49,0.01702824,25.3,0
07-Sep-11,4146.4,17.2,1.47,-0.0039794,25.28,0
08-Sep-11,4163.8,17.27,1.47,-0.0085739,25.39,0
09-Sep-11,4098.1,17.0,1.49,0.01224958,25.33,0
12-Sep-11,4010.7,16.64,1.52,0.02608024,25.29,0
13-Sep-11,4007.1,16.63,1.52,0.02964738,25.28,0
14-Sep-11,4051.5,16.81,1.51,0.03559176,25.38,0
15-Sep-11,4097.0,17.0,1.49,0.02780083,25.33,0
16-Sep-11,4105.1,17.03,1.49,0.02745366,25.37,0
19-Sep-11,4072.0,16.9,1.5,0.03993124,25.35,0
20-Sep-11,4142.8,17.19,1.47,0.02833832,25.27,0
21-Sep-11,4150.5,17.23,1.47,0.02638236,25.33,0
22-Sep-11,3994.1,16.58,1.53,0.08880599,25.37,0
23-Sep-11,3952.1,16.41,1.54,0.10905594,25.27,0
26-Sep-11,3914.8,16.25,1.56,0.12158986,25.35,0
27-Sep-11,4010.0,16.65,1.52,0.08700748,25.31,0
28-Sep-11,3987.4,16.55,1.53,0.11754527,25.32,0
29-Sep-11,4024.7,16.74,1.52,0.10589609,25.44,0
30-Sep-11,3978.3,16.55,1.53,0.12118241,25.32,0
03-Oct-11,3903.2,16.23,1.56,0.14213978,25.32,0
04-Oct-11,3843.7,15.99,1.59,0.15984598,25.42,0
05-Oct-11,3821.8,15.9,1.6,0.17858077,25.44,0
07-Oct-11,3913.9,16.28,1.56,0.15559927,25.4,0
10-Oct-11,3977.9,16.49,1.53,0.14120516,25.23,0
11-Oct-11,3981.8,16.51,1.53,0.15008288,25.26,0
12-Oct-11,4068.6,16.85,1.5,0.11780465,25.28,0
13-Oct-11,4058.3,16.81,1.5,0.10878939,25.22,0
14-Oct-11,4090.7,16.95,1.49,0.10572763,25.26,0
17-Oct-11,4083.8,16.92,1.49,0.09635633,25.21,0
18-Oct-11,4023.1,16.54,1.51,0.12440655,24.98,0
19-Oct-11,4093.5,16.82,1.49,0.10079394,25.06,0
20-Oct-11,4057.3,16.62,1.5,0.11202031,24.93,0
21-Oct-11,4024.6,16.48,1.51,0.11325349,24.88,0
24-Oct-11,4046.6,16.57,1.51,0.10920279,25.02,0
25-Oct-11,4101.4,16.78,1.49,0.10576876,25.0,0
26-Oct-11,4119.0,16.85,1.48,0.09478029,24.94,0
28-Oct-11,4229.7,17.32,1.44,0.07061967,24.94,0
31-Oct-11,4215.9,17.26,1.45,0.06975972,25.03,0
01-Nov-11,4170.7,17.65,1.46,0.0833673,25.77,0
02-Nov-11,4171.4,17.66,1.46,0.07405188,25.78,0
03-Nov-11,4179.6,17.69,1.46,0.07067662,25.83,0
04-Nov-11,4201.1,17.86,1.45,0.05308134,25.9,0
08-Nov-11,4203.0,17.8,1.45,0.05848204,25.81,0
09-Nov-11,4147.1,17.56,1.47,0.07877794,25.81,0
11-Nov-11,4100.9,17.57,1.48,0.09980736,26.0,0
14-Nov-11,4074.5,17.53,1.49,0.10720334,26.12,0
15-Nov-11,3996.9,17.26,1.52,0.13295304,26.24,0
16-Nov-11,3965.4,17.12,1.54,0.14972008,26.36,0
17-Nov-11,3894.7,16.81,1.56,0.16797186,26.22,0
18-Nov-11,3869.0,16.7,1.57,0.16536573,26.22,0
21-Nov-11,3778.6,16.33,1.61,0.19599852,26.29,0
22-Nov-11,3800.6,16.47,1.6,0.18878598,26.35,0
23-Nov-11,3720.1,16.12,1.65,0.20883847,26.6,0
24-Nov-11,3762.8,16.33,1.63,0.18292229,26.62,0
25-Nov-11,3742.2,16.24,1.64,0.18571963,26.63,0
28-Nov-11,3839.5,16.66,1.59,0.15337935,26.49,0
29-Nov-11,3804.0,16.51,1.61,0.17202944,26.58,0
30-Nov-11,3811.2,16.54,1.6,0.17333123,26.46,0
01-Dec-11,3878.6,16.82,1.58,0.15353478,26.58,0
02-Dec-11,3962.1,17.18,1.55,0.13414603,26.63,0
05-Dec-11,3957.7,17.17,1.55,0.15279076,26.61,0
07-Dec-11,3970.6,17.21,1.54,0.16654914,26.5,0
08-Dec-11,3883.7,16.83,1.58,0.2038005,26.59,0
09-Dec-11,3830.8,16.6,1.6,0.22298214,26.56,0
12-Dec-11,3751.0,16.26,1.63,0.25337243,26.5,0
13-Dec-11,3767.1,16.33,1.63,0.2508561,26.62,0
14-Dec-11,3736.6,16.2,1.64,0.26858642,26.57,0
15-Dec-11,3720.2,16.12,1.65,0.26987796,26.6,0
16-Dec-11,3647.9,15.81,1.68,0.29715727,26.56,0
19-Dec-11,3603.8,15.62,1.7,0.30867418,26.55,0
20-Dec-11,3544.0,15.36,1.73,0.32895034,26.57,0
21-Dec-11,3640.9,15.78,1.68,0.28374852,26.51,0
22-Dec-11,3674.5,15.93,1.67,0.27875901,26.6,0
23-Dec-11,3660.5,15.87,1.67,0.28231116,26.5,0
26-Dec-11,3703.8,16.05,1.65,0.27647281,26.48,0
27-Dec-11,3680.2,15.98,1.66,0.29213086,26.53,0
28-Dec-11,3644.1,15.83,1.68,0.30248895,26.59,0
29-Dec-11,3607.6,15.67,1.7,0.29917397,26.64,0
30-Dec-11,3597.7,15.62,1.7,0.30500042,26.55,0
02-Jan-12,3602.5,15.65,1.7,0.31342124,26.61,0
03-Jan-12,3700.8,16.07,1.67,0.27169801,26.84,0
04-Jan-12,3695.0,16.05,1.67,0.28235453,26.8,0
05-Jan-12,3696.1,16.05,1.67,0.28335272,26.8,0
06-Jan-12,3694.8,16.05,1.68,0.29538811,26.96,0
07-Jan-12,3697.7,16.06,1.67,0.30321551,26.82,0
09-Jan-12,3701.3,16.08,1.67,0.30648691,26.85,0
10-Jan-12,3785.3,16.44,1.63,0.27968721,26.8,0
11-Jan-12,3805.5,16.53,1.63,0.2695835,26.94,0
12-Jan-12,3797.4,16.5,1.63,0.27400327,26.9,0
13-Jan-12,3827.2,16.55,1.62,0.25828282,26.81,0
16-Jan-12,3833.1,16.57,1.61,0.25465028,26.68,0
17-Jan-12,3900.0,16.84,1.59,0.22515385,26.78,0
18-Jan-12,3881.8,16.77,1.61,0.24599413,27.0,0
19-Jan-12,3931.9,16.98,1.59,0.23576388,27.0,0
20-Jan-12,3952.7,17.07,1.58,0.21625724,26.97,0
23-Jan-12,3952.7,17.07,1.58,0.22227844,26.97,0
24-Jan-12,4016.9,17.3,1.55,0.20590505,26.82,0
25-Jan-12,4051.8,17.47,1.56,0.19847969,27.25,0
27-Jan-12,4085.3,17.62,1.54,0.18040291,27.13,0
30-Jan-12,3995.8,17.23,1.58,0.20496521,27.22,0
31-Jan-12,4082.8,17.61,1.55,0.1667973,27.3,0
01-Feb-12,4117.5,17.76,1.53,0.16973892,27.17,0
02-Feb-12,4146.5,17.91,1.52,0.16201616,27.22,0
03-Feb-12,4188.4,18.1,1.52,0.14478082,27.51,0
06-Feb-12,4227.1,18.3,1.51,0.13484422,27.63,0
07-Feb-12,4199.0,18.21,1.52,0.14201,27.68,0
08-Feb-12,4232.7,18.36,1.52,0.12833416,27.91,0
09-Feb-12,4272.4,18.53,1.49,0.11394064,27.61,0
10-Feb-12,4258.4,18.23,1.5,0.11159121,27.35,0
13-Feb-12,4264.8,18.25,1.5,0.11097824,27.38,0
14-Feb-12,4289.5,18.33,1.49,0.09877608,27.31,0
15-Feb-12,4381.4,18.72,1.46,0.06872233,27.33,0
16-Feb-12,4385.9,18.77,1.46,0.06655419,27.4,0
17-Feb-12,4414.0,18.96,1.45,0.06259628,27.49,0
21-Feb-12,4447.5,19.11,1.45,0.05416526,27.71,0
22-Feb-12,4340.8,18.67,1.48,0.07130022,27.63,0
23-Feb-12,4322.9,18.66,1.49,0.07501908,27.8,0
24-Feb-12,4284.5,18.5,1.5,0.08754814,27.75,0
27-Feb-12,4165.0,17.98,1.54,0.1277551,27.69,0
28-Feb-12,4258.5,18.51,1.51,0.1032758,27.95,0
29-Feb-12,4275.5,18.59,1.51,0.08097299,28.07,0
01-Mar-12,4243.7,18.45,1.52,0.08909678,28.04,0
02-Mar-12,4254.5,18.5,1.51,0.08393466,27.94,0
03-Mar-12,4256.0,18.51,1.51,0.06604793,27.95,0
05-Mar-12,4195.4,18.25,1.53,0.08885923,27.92,0
06-Mar-12,4151.4,18.06,1.55,0.07855181,27.99,0
07-Mar-12,4146.9,18.04,1.55,0.0850756,27.96,0
09-Mar-12,4238.8,18.45,1.52,0.05456733,28.04,0
12-Mar-12,4265.2,18.53,1.51,0.06419394,27.98,0
13-Mar-12,4317.6,18.76,1.49,0.05855105,27.95,0
14-Mar-12,4343.0,18.87,1.49,0.05952107,28.12,0
15-Mar-12,4275.7,18.57,1.51,0.09002035,28.04,0
16-Mar-12,4226.0,18.36,1.53,0.10298154,28.09,0
19-Mar-12,4177.0,18.15,1.55,0.11010294,28.13,0
20-Mar-12,4197.0,18.23,1.54,0.09244699,28.07,0
21-Mar-12,4270.9,18.55,1.51,0.08307383,28.01,0
22-Mar-12,4165.3,18.1,1.55,0.10393009,28.06,0
23-Mar-12,4202.2,18.26,1.54,0.08814431,28.12,0
26-Mar-12,4131.2,17.95,1.56,0.08946553,28.0,0
27-Mar-12,4168.5,18.11,1.55,0.06657071,28.07,0
28-Mar-12,4129.1,17.94,1.56,0.06887699,27.99,0
29-Mar-12,4124.4,17.92,1.56,0.06791291,27.96,0
30-Mar-12,4221.8,18.34,1.53,0.03991189,28.06,0
02-Apr-12,4246.9,18.45,1.52,0.03477831,28.04,0
03-Apr-12,4283.1,18.61,1.51,0.03623544,28.1,0
04-Apr-12,4262.2,18.52,1.51,0.04772183,27.97,0
09-Apr-12,4193.9,18.23,1.54,0.07508524,28.07,0
10-Apr-12,4196.7,18.24,1.54,0.06207258,28.09,0
11-Apr-12,4179.4,18.16,1.54,0.04766234,27.97,0
12-Apr-12,4216.5,18.32,1.53,0.03559824,28.03,0
13-Apr-12,4169.5,18.05,1.55,0.04595275,27.98,0
16-Apr-12,4186.7,18.16,1.54,0.03265101,27.97,0
17-Apr-12,4232.1,18.36,1.52,0.03173365,27.91,0
18-Apr-12,4242.0,18.39,1.52,0.03441773,27.95,0
19-Apr-12,4259.9,18.43,1.51,0.02178455,27.83,0
20-Apr-12,4226.3,18.28,1.52,0.03542105,27.79,0
23-Apr-12,4154.8,17.97,1.55,0.07285549,27.85,0
24-Apr-12,4164.0,18.0,1.55,0.07149376,27.9,0
25-Apr-12,4146.3,17.92,1.55,0.09176856,27.78,0
26-Apr-12,4133.1,17.86,1.56,0.10677216,27.86,0
27-Apr-12,4131.1,17.81,1.56,0.10682385,27.78,0
28-Apr-12,4147.1,17.88,1.55,0.11506836,27.71,0
30-Apr-12,4178.3,18.01,1.54,0.09891583,27.74,0
02-May-12,4171.3,17.91,1.54,0.10778414,27.58,0
03-May-12,4128.6,17.73,1.56,0.12427942,27.66,0
04-May-12,4050.8,17.37,1.59,0.15903031,27.62,0
07-May-12,4074.9,17.51,1.58,0.14336548,27.67,0
08-May-12,3992.5,17.12,1.61,0.1736005,27.56,0
09-May-12,3963.7,16.96,1.62,0.19522164,27.48,0
10-May-12,3959.6,16.94,1.62,0.20072735,27.44,0
11-May-12,3928.2,16.81,1.64,0.20607403,27.57,0
14-May-12,3906.9,16.92,1.64,0.22071207,27.75,0
15-May-12,3932.9,17.01,1.63,0.21531186,27.73,0
16-May-12,3871.4,16.73,1.65,0.21137056,27.6,0
17-May-12,3879.1,16.77,1.65,0.21226573,27.67,0
18-May-12,3889.0,16.81,1.65,0.23705323,27.74,0
21-May-12,3904.4,16.7,1.64,0.2371171,27.39,0
22-May-12,3869.8,16.55,1.65,0.25254535,27.31,0
23-May-12,3848.8,16.46,1.66,0.25283205,27.32,0
24-May-12,3904.8,16.73,1.64,0.22623438,27.44,0
25-May-12,3910.6,16.76,1.64,0.21894338,27.49,0
28-May-12,3961.0,16.97,1.61,0.17854077,27.32,0
29-May-12,3961.1,16.99,1.61,0.18290374,27.35,0
30-May-12,3923.8,16.84,1.66,0.21219226,27.95,0
31-May-12,3913.0,16.8,1.66,0.22080245,27.89,0
01-Jun-12,3851.9,16.55,1.69,0.23746722,27.97,0
04-Jun-12,3850.8,16.26,1.69,0.23974239,27.48,0
05-Jun-12,3862.5,16.32,1.69,0.21201294,27.58,0
06-Jun-12,3959.0,16.64,1.62,0.1768881,26.96,0
07-Jun-12,3996.5,16.79,1.6,0.16414363,26.86,0
08-Jun-12,4010.9,16.73,1.6,0.16096138,26.77,0
11-Jun-12,3998.0,16.68,1.6,0.16393197,26.69,0
12-Jun-12,4040.9,16.85,1.59,0.14358188,26.79,0
13-Jun-12,4043.7,16.87,1.58,0.13866014,26.65,0
14-Jun-12,3992.2,16.64,1.6,0.13466259,26.62,0
15-Jun-12,4047.4,16.87,1.58,0.11236843,26.65,0
18-Jun-12,3991.3,16.66,1.6,0.11427354,26.66,0
19-Jun-12,4016.4,16.76,1.59,0.12685489,26.65,0
20-Jun-12,4037.8,16.85,1.59,0.1287087,26.79,0
21-Jun-12,4074.2,17.01,1.57,0.11450101,26.71,0
22-Jun-12,4063.7,16.96,1.58,0.12033369,26.8,0
25-Jun-12,4044.7,16.89,1.58,0.09516157,26.69,0
26-Jun-12,4053.2,16.92,1.58,0.09052107,26.73,0
27-Jun-12,4069.8,16.99,1.57,0.06776746,26.67,0
28-Jun-12,4075.0,17.01,1.57,0.0675092,26.71,0
29-Jun-12,4170.6,17.41,1.54,0.03953868,26.81,0
02-Jul-12,4180.9,17.45,1.53,0.05094597,26.7,0
03-Jul-12,4196.7,17.52,1.53,0.07486835,26.81,0
04-Jul-12,4213.0,17.59,1.52,0.08521244,26.74,0
05-Jul-12,4236.9,17.69,1.51,0.07219901,26.71,0
06-Jul-12,4224.1,17.63,1.52,0.05899482,26.8,0
09-Jul-12,4184.1,17.47,1.53,0.07973041,26.73,0
10-Jul-12,4235.8,17.69,1.51,0.07082487,26.71,0
11-Jul-12,4210.6,17.58,1.52,0.06901629,26.72,0
12-Jul-12,4164.6,17.39,1.54,0.0901167,26.78,0
13-Jul-12,4156.7,17.25,1.54,0.08533211,26.57,0
16-Jul-12,4134.7,17.13,1.55,0.10924614,26.55,0
17-Jul-12,4123.0,17.08,1.55,0.123187,26.47,0
18-Jul-12,4139.7,17.15,1.55,0.12464671,26.58,0
19-Jul-12,4157.3,17.2,1.54,0.10564549,26.49,0
20-Jul-12,4134.7,17.12,1.55,0.1119791,26.54,0
23-Jul-12,4069.0,16.91,1.57,0.14217252,26.55,0
24-Jul-12,4079.3,16.89,1.57,0.13566053,26.52,0
25-Jul-12,4062.4,16.82,1.59,0.13999114,26.74,0
26-Jul-12,4003.6,16.59,1.61,0.16412729,26.71,0
27-Jul-12,4028.2,16.53,1.6,0.13901991,26.45,0
30-Jul-12,4104.1,16.84,1.58,0.10421286,26.61,0
31-Jul-12,4126.4,16.94,1.57,0.09228383,26.6,0
01-Aug-12,4141.8,17.0,1.56,0.07680236,26.52,0
02-Aug-12,4138.9,16.97,1.56,0.06074078,26.47,0
03-Aug-12,4129.0,16.96,1.57,0.06069266,26.63,0
06-Aug-12,4172.4,17.16,1.55,0.04352411,26.6,0
07-Aug-12,4206.1,17.3,1.54,0.02586719,26.64,0
08-Aug-12,4201.6,17.28,1.54,0.02896516,26.61,0
09-Aug-12,4190.1,17.22,1.54,0.00572779,26.52,0
10-Aug-12,4186.9,17.2,1.54,0.0064248,26.49,0
13-Aug-12,4213.2,17.37,1.53,0.00880566,26.58,0
14-Aug-12,4234.5,17.66,1.54,0.01386232,27.2,0
16-Aug-12,4222.6,17.68,1.54,0.03268129,27.23,0
17-Aug-12,4223.7,18.1,1.56,0.03984658,28.24,0
21-Aug-12,4257.9,18.3,1.55,-0.0078912,28.37,0
22-Aug-12,4249.6,18.28,1.55,-0.0229904,28.33,0
23-Aug-12,4248.0,18.28,1.55,-0.0258004,28.33,0
24-Aug-12,4226.0,18.19,1.56,-0.0370563,28.38,0
27-Aug-12,4194.9,18.11,1.57,-0.014017,28.43,0
28-Aug-12,4176.3,18.07,1.58,0.00174796,28.55,0
29-Aug-12,4143.6,17.93,1.59,0.012284,28.51,0
30-Aug-12,4162.9,18.01,1.59,-0.0245502,28.64,0
31-Aug-12,4129.9,17.85,1.6,-0.0199036,28.56,0
03-Sep-12,4128.1,17.84,1.6,0.00113854,28.54,0
04-Sep-12,4148.3,17.93,1.59,0.00662922,28.51,0
05-Sep-12,4115.3,17.78,1.6,0.02913518,28.45,0
06-Sep-12,4125.9,17.83,1.6,-0.0079983,28.53,0
07-Sep-12,4195.7,18.13,1.57,-0.0074362,28.46,0
08-Sep-12,4210.9,18.2,1.57,0.01261013,28.57,0
10-Sep-12,4217.8,18.23,1.57,0.02408839,28.62,0
11-Sep-12,4234.6,18.33,1.56,0.05405469,28.59,0
12-Sep-12,4260.2,18.44,1.55,0.05380029,28.58,0
13-Sep-12,4260.0,18.45,1.55,0.0436385,28.6,0
14-Sep-12,4348.8,18.84,1.52,0.02336277,28.64,0
17-Sep-12,4383.1,18.99,1.5,0.01318701,28.49,0
18-Sep-12,4390.8,19.03,1.5,0.01223012,28.55,0
20-Sep-12,4358.9,18.89,1.51,0.02739223,28.52,0
21-Sep-12,4456.1,19.31,1.48,0.03853145,28.58,0
24-Sep-12,4450.9,19.29,1.48,0.02453436,28.55,0
25-Sep-12,4460.4,19.33,1.48,0.00484262,28.61,0
26-Sep-12,4458.0,19.32,1.48,0.00585464,28.59,0
27-Sep-12,4458.1,19.32,1.48,0.00423947,28.59,0
28-Sep-12,4504.3,19.3,1.46,-0.0048842,28.18,0
01-Oct-12,4522.9,19.38,1.45,-0.0148135,28.1,0
03-Oct-12,4539.6,19.45,1.44,-0.0325139,28.01,0
04-Oct-12,4579.4,19.62,1.43,-0.0341748,28.06,0
05-Oct-12,4547.9,19.49,1.44,-0.0077618,28.07,0
08-Oct-12,4499.8,19.28,1.46,0.00362238,28.15,0
09-Oct-12,4523.2,19.38,1.45,-8.84e-05,28.1,0
10-Oct-12,4477.3,19.19,1.46,0.01319992,28.02,0
11-Oct-12,4523.6,19.38,1.45,0.01520913,28.1,0
12-Oct-12,4506.1,19.25,1.45,0.02250283,27.91,0
15-Oct-12,4511.8,19.27,1.45,0.03102974,27.94,0
16-Oct-12,4480.4,19.09,1.45,0.04140255,27.68,0
17-Oct-12,4488.5,19.1,1.44,0.03364153,27.5,0
18-Oct-12,4535.2,19.3,1.43,0.0169342,27.6,0
19-Oct-12,4509.4,19.15,1.43,0.0437974,27.38,0
22-Oct-12,4528.4,19.11,1.43,0.04473986,27.33,0
23-Oct-12,4510.0,18.98,1.45,0.05062084,27.52,0
25-Oct-12,4518.4,19.0,1.45,0.04539217,27.55,0
26-Oct-12,4480.3,18.75,1.46,0.05193849,27.38,0
29-Oct-12,4475.0,18.69,1.46,0.04880447,27.29,0
30-Oct-12,4424.1,18.45,1.47,0.05259827,27.12,0
31-Oct-12,4448.8,18.49,1.47,0.06570311,27.18,0
01-Nov-12,4473.8,18.56,1.46,0.06493361,27.1,0
02-Nov-12,4510.2,18.66,1.45,0.06531861,27.06,0
05-Nov-12,4511.3,18.67,1.46,0.06909317,27.26,0
06-Nov-12,4528.3,18.73,1.45,0.06885586,27.16,0
07-Nov-12,4559.1,18.82,1.45,0.05463798,27.29,0
08-Nov-12,4548.9,18.68,1.45,0.05181472,27.09,0
09-Nov-12,4508.8,18.11,1.47,0.05393896,26.62,0
12-Nov-12,4519.2,17.54,1.46,0.04573818,25.61,0
13-Nov-12,4518.1,17.53,1.46,0.03590005,25.59,0
15-Nov-12,4497.0,17.46,1.47,0.03119858,25.67,0
16-Nov-12,4451.1,17.28,1.48,0.03673249,25.57,0
19-Nov-12,4437.2,17.23,1.48,0.05248806,25.5,0
20-Nov-12,4428.4,17.19,1.49,0.07501581,25.61,0
21-Nov-12,4458.4,17.31,1.48,0.07027185,25.62,0
